Unnamed: 0,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,count,count_nonzero,inundation_pct,intensity_mean,intensity_mean_nonzero,intensity_sum,month
4,Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,861594,81221,0.0942682980614999,0.0024632638265045,0.33333333333333326,2122.333333333333,2020_09
5,Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,315119,142,0.0004506234152812,3.173404332966276e-06,0.3333333333333333,1.0,2020_09
6,Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,380190,40487,0.1064914910965569,0.0308950787764012,0.3333333333333333,11746.0,2020_09
7,Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,310538,3626,0.0116765097991228,0.0013331701756306,0.3333333333333333,414.0,2020_09
8,Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,651860,195085,0.2992743840701991,0.0872308982501355,0.33333333333333326,56862.33333333336,2020_09
9,Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,677272,1126,0.0016625521208613,0.0002377183760734,0.3333333333333333,161.0,2020_09
10,Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,609942,354,0.0005803830528148,3.825500348120531e-06,0.3333333333333333,2.333333333333333,2020_09
11,Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,1093208,153257,0.1401901559447058,0.0224467804845921,0.33333333333333326,24539.000000000004,2020_09
12,Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,904083,162475,0.179712482150422,0.0127432990112633,0.3333333333333333,11521.000000000002,2020_09
13,Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,597994,76380,0.1277270340505088,0.0394931498755282,0.3333333333333333,23616.666666666668,2020_09
14,Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,1489173,316756,0.2127059784188942,0.042662381514214,0.3722202367351562,63531.66666666668,2020_09
15,Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,1656818,63277,0.0381918834778472,0.0044788665180283,0.3333333333333333,7420.666666666665,2020_09
16,Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,1461891,33258,0.022749986148078,0.0075582470466904,0.3792720740511905,11049.333333333334,2020_09
17,Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,600346,956,0.0015924150406598,0.0,--,0.0,2020_09
18,Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,847982,129100,0.1522437976277798,0.0083299724129364,0.3741745241374439,7063.666666666666,2020_09
19,Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,712189,42,5.897310966611391e-05,0.0,--,0.0,2020_09
20,Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,1571659,52158,0.0331865881848416,0.0046358656680615,0.33418952389689016,7286.0,2020_09
21,Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,968641,163109,0.1683895271829295,0.0287055094026923,0.35088250635169005,27805.33333333333,2020_09
22,Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,803202,107955,0.134405790822234,0.0279452325400916,0.34825399780715366,22445.666666666675,2020_09
23,Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,513535,3059,0.0059567507570077,0.0,--,0.0,2020_09
24,Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,126893,0,0.0,0.0,--,0.0,2020_09
25,Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,671786,211680,0.3151003444549305,0.0748040794737213,0.3796554424826676,50252.33333333335,2020_09
26,Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,713924,70204,0.0983353970450636,0.0190365734541305,0.33649425998828064,13590.666666666664,2020_09
27,Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,1194170,230871,0.1933317701834747,0.0646340135826557,0.4127663215538631,77184.00000000003,2020_09
28,Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,563882,2826,0.0050116868422826,0.0009310458571119,0.3333333333333333,524.9999999999999,2020_09
29,Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,1784019,264413,0.1482119865315335,0.0180739853854321,0.3336161377878483,32244.33333333333,2020_09
30,Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,1051068,60612,0.0576670586489171,0.0007703275779175,0.33333333333333326,809.6666666666666,2020_09
31,Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,938580,73984,0.0788254597370495,0.019261366461392,0.335641701632567,18078.333333333336,2020_09
32,Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,761196,38315,0.0503352618773614,0.0109411154726684,0.33333333333333326,8328.33333333333,2020_09
33,Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,1141119,257633,0.2257722463651906,0.0204597417096726,0.4059077158454744,23346.999999999996,2020_09
34,Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,1044686,585599,0.5605502514631191,0.1680508146307439,0.5529772816516634,175560.3333333333,2020_09
35,Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,1148669,691891,0.6023414926319071,0.1919804573815434,0.5033496230390154,220522.0000000001,2020_09
36,Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,3789862,109678,0.0289398400258373,0.0116267206211378,0.4287516703641719,44063.66666666666,2020_09
37,Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,3080711,4521,0.0014675183748167,0.0001870780262521,0.3333333333333332,576.3333333333334,2020_09
38,Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,1679576,157045,0.0935027649835434,0.0207484904920448,0.35816058404163126,34848.66666666666,2020_09
39,Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,2057187,139235,0.0676822282077419,0.0179071388907927,0.3524659701225969,36838.33333333333,2020_09
40,Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,1173264,74564,0.0635526190183965,0.0184985362771436,0.3401935274878001,21703.666666666675,2020_09
41,Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,1256394,148684,0.1183418577293428,0.0250714876596566,0.4269462403484279,31499.66666666669,2020_09
42,Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,1019191,54465,0.0534394436371592,0.0059635534458212,0.42120582120582123,6078.000000000001,2020_09
43,Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,1619770,7159,0.0044197632997277,3.889441093488581e-05,0.33333333333333326,62.99999999999999,2020_09
44,North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,1901839,145870,0.0766994472192441,0.0130636715305554,0.33525395368921035,24844.99999999999,2020_09
45,Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,1429701,232009,0.1622779867958405,0.021383492072818,0.41230495353949487,30572.00000000001,2020_09
46,Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,864474,124685,0.1442322151967554,0.0338838029445265,0.38812331610794587,29291.666666666653,2020_09
47,Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,27644,4186,0.1514252640717696,0.0139873631408865,0.3333333333333333,386.6666666666666,2020_09
48,Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,481293,0,0.0,0.0,--,0.0,2020_09
49,Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,1227455,46319,0.0377358029418593,0.0086145724283171,0.3333333333333333,10574.000000000002,2020_09
50,Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,2312800,252233,0.1090595814597025,0.0362373169606825,0.45004519622320643,83809.66666666653,2020_09
51,Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,2648373,177489,0.0670181277335179,0.0231483002331368,0.4144408464764324,61305.33333333337,2020_09
52,Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,1002816,31172,0.0310844661433403,0.0065967568659986,0.3333333333333332,6615.333333333334,2020_09
53,Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,2647306,49,1.8509382746082243e-05,6.169794248694081e-06,0.3333333333333333,16.333333333333332,2020_09
54,Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,2906221,12612,0.0043396562064619,0.0013496335389956,0.3333333333333332,3922.3333333333344,2020_09
55,Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,2759306,48229,0.0174786703613154,0.0001458096105808,0.33333333333333337,402.3333333333332,2020_09
56,Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,3505523,2397,0.0006837781409507,1.901760926020644e-07,0.3333333333333333,0.6666666666666666,2020_09
57,Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,2237843,243453,0.1087891331071929,0.0174788848011232,0.40553850619997506,39115.000000000015,2020_09
58,Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,1216530,36492,0.0299967941604399,1.096013524806896e-05,0.3333333333333333,13.333333333333332,2020_09
59,Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,2040855,41114,0.0201454782431872,0.0029454975161554,0.3333333333333333,6011.333333333331,2020_09
60,Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,1099816,0,0.0,0.0,--,0.0,2020_09
61,Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,1220566,39024,0.0319720523101577,9.012212367049386e-06,0.3333333333333333,11.0,2020_09
62,Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,1209702,0,0.0,0.0,--,0.0,2020_09
63,Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,1435665,0,0.0,0.0,--,0.0,2020_09
64,Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,1477771,136281,0.092220648530794,0.0247273314561818,0.39560169898270336,36541.33333333333,2020_09
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,1197181,124905,0.1043325946536071,0.0297117422790149,0.4296764270068291,35570.33333333334,2020_09
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,970193,10898,0.0112328165633023,0.0021707021180321,0.3333333333333333,2105.9999999999995,2020_09
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,1190217,5489,0.004611764073274,0.0004859057914089,0.3333333333333333,578.3333333333331,2020_09
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,1384680,102680,0.0741543172429731,0.0139204244542662,0.361597818882177,19275.33333333333,2020_09
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,1288418,1457,0.0011308441825556,0.0,--,0.0,2020_09
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,1342595,3766,0.0028050156599719,0.0009350052199906,0.3333333333333333,1255.3333333333337,2020_09
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,2615665,267070,0.1021040538448157,0.0155562734524489,0.3333333333333334,40690.0,2020_09
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,1456525,129007,0.0885717718542421,0.0061308021947214,0.3333333333333333,8929.666666666666,2020_09
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,992574,43665,0.0439916822322567,0.0112082323333071,0.3333333333333333,11124.999999999996,2020_09
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,2021313,0,0.0,0.0,--,0.0,2020_09
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,979064,0,0.0,0.0,--,0.0,2020_09
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,2756735,151,5.477494209635674e-05,1.8258314032118916e-05,0.3333333333333333,50.33333333333333,2020_09
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,7540478,151,2.002525569333933e-05,0.0,--,0.0,2020_09
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,4807024,0,0.0,0.0,--,0.0,2020_09
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,4448895,0,0.0,0.0,--,0.0,2020_09
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,3111494,0,0.0,0.0,--,0.0,2020_09
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,1725810,0,0.0,0.0,--,0.0,2020_09
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,5577798,0,0.0,0.0,--,0.0,2020_09
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,2257735,77299,0.0342374105021182,0.0118497816026534,0.36620765805227046,26753.66666666667,2020_09
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,2539066,48867,0.0192460534700555,0.0055947081853458,0.3333333333333332,14205.333333333334,2020_09
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,1356383,188,0.0001386039193944,0.0,--,0.0,2020_09
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,3023351,32588,0.0107787683269325,0.0002857756178492,0.33333333333333337,864.0000000000002,2020_09
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,2286826,1798,0.0007862425912596,2.5945713986693054e-05,0.3333333333333333,59.333333333333336,2020_09
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,539974,322,0.0005963250082411,0.0001537111046087,0.3333333333333333,83.0,2020_09
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,407246,9464,0.0232390250610196,0.0038813559044574,0.3333333333333333,1580.6666666666663,2020_09
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,849158,84290,0.0992630346767032,0.0090654507170632,0.3333333333333333,7697.999999999998,2020_09
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,2031059,25804,0.0127047023252401,0.0025671336972485,0.3333333333333335,5214.0,2020_09
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,1737889,92610,0.0532887888697149,0.0161780566346105,0.38960253123628713,28115.666666666657,2020_09
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,473422,16910,0.0357186611522067,0.0119308636551181,0.33808184194249913,5648.333333333332,2020_09
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,487261,11337,0.0232667913089699,0.0029238265871199,0.3333333333333333,1424.6666666666663,2020_09
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,816812,4969,0.0060834071977395,0.0015833916902951,0.3333333333333333,1293.333333333333,2020_09
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,2239704,449,0.0002004729196358,1.0269214146155028e-05,0.3333333333333333,23.0,2020_09
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,581448,0,0.0,0.0,--,0.0,2020_09
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,910983,38695,0.0424760945045077,0.0011983392298941,0.33333333333333326,1091.6666666666663,2020_09
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,1066439,0,0.0,0.0,--,0.0,2020_09
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,261111,0,0.0,0.0,--,0.0,2020_09
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,519038,0,0.0,0.0,--,0.0,2020_09
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,38513,0,0.0,0.0,--,0.0,2020_09
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,105549,0,0.0,0.0,--,0.0,2020_09
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,2204046,0,0.0,0.0,--,0.0,2020_09
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,703342,0,0.0,0.0,--,0.0,2020_09
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,2873448,0,0.0,0.0,--,0.0,2020_09
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,572328,5582,0.0097531485441914,6.639549349324162e-05,0.3333333333333333,37.99999999999999,2020_09
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,164517,0,0.0,0.0,--,0.0,2020_09
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,767470,1501,0.0019557767730334,0.0002514756277118,0.3333333333333333,193.0,2020_09
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,1265450,16151,0.0127630487178474,0.0036819576698671,0.3333333333333333,4659.333333333335,2020_09
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,1439537,212819,0.1478385064086577,0.036460102565385,0.4927121274704919,52485.66666666668,2020_09
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,540668,236135,0.4367467651127864,0.1443374985511749,0.4825094547665421,78038.66666666666,2020_09
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,429107,265074,0.6177340383633919,0.153172363381006,0.44993451166696324,65727.33333333334,2020_09
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,350808,179865,0.5127163576657316,0.1700027745471406,0.4501753750308227,59638.33333333332,2020_09
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,1571343,71563,0.0455425709090885,0.0061289398092374,0.5246604198445556,9630.666666666668,2020_09
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,278112,20006,0.0719350477505465,0.0147206880681164,0.33333333333333326,4094.0,2020_09
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,171310,0,0.0,0.0,--,0.0,2020_09
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,310349,7079,0.0228098044459624,0.0023489684194245,0.33333333333333326,728.9999999999999,2020_09
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,1510383,318890,0.2111318784705601,0.0275760077631523,0.4195619398750221,41650.33333333335,2020_09
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,381805,197540,0.5173845287515878,0.111779573342413,0.6047955105858346,42678.00000000001,2020_09
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,291600,55,0.0001886145404663,0.0,--,0.0,2020_09
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,456115,0,0.0,0.0,--,0.0,2020_09
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,1136051,0,0.0,0.0,--,0.0,2020_09
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,252490,0,0.0,0.0,--,0.0,2020_09
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,393418,173,0.0004397358534688,0.0001465786178229,0.3333333333333333,57.66666666666666,2020_09
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,187696,0,0.0,0.0,--,0.0,2020_09
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,402950,173,0.0004293336642263,0.0,--,0.0,2020_09
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,651457,0,0.0,0.0,--,0.0,2020_09
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,58188,0,0.0,0.0,--,0.0,2020_09
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,1415623,38,2.684330503248393e-05,0.0,--,0.0,2020_09
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,108915,0,0.0,0.0,--,0.0,2020_09
132,Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,897740,0,0.0,0.0,--,0.0,2020_09
133,Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,293699,0,0.0,0.0,--,0.0,2020_09
134,Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,72109,0,0.0,0.0,--,0.0,2020_09
135,Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,11521,0,0.0,0.0,--,0.0,2020_09
136,Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,162032,150,0.0009257430630986,0.0003085810210328,0.3333333333333333,49.99999999999999,2020_09
137,Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,542007,182,0.000335789021175,0.0,--,0.0,2020_09
138,Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,898724,186811,0.2078624805835829,0.0525144538256461,0.44858853721129155,47196.000000000015,2020_09
139,Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,126426,8609,0.0680951702972489,0.0009597182014248,0.33333333333333326,121.33333333333331,2020_09
140,Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,500480,220,0.000439578005115,0.0,--,0.0,2020_09
141,Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,7104,0,0.0,0.0,--,0.0,2020_09
142,Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,19330,0,0.0,0.0,--,0.0,2020_09
143,Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,192850,346,0.0017941405237231,0.000598046841241,0.3333333333333333,115.33333333333331,2020_09
144,Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,1926719,743,0.0003856296636925,7.26623861600991e-05,0.3333333333333333,139.99999999999997,2020_09
145,Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,1753351,346,0.0001973364146711,0.0,--,0.0,2020_09
146,Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,1001280,1234,0.001232422499201,9.654309150953446e-06,0.3333333333333333,9.666666666666666,2020_09
147,Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,909460,706,0.0007762848283596,0.0001044575902183,0.33333333333333326,94.99999999999996,2020_09
148,Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,3210704,108763,0.0338751252061853,0.0033648902753622,0.33333333333333337,10803.666666666662,2020_09
149,Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,1315846,184458,0.1401820577787978,0.0384492815521978,0.33356189069683617,50593.33333333335,2020_09
150,Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,966801,202485,0.2094381367003137,0.0091590720324037,0.3526904847253754,8855.000000000002,2020_09
151,Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,809397,187280,0.231382127682707,0.0789143028699142,0.4504633482375841,63872.99999999999,2020_09
152,Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,973142,291626,0.299674662073983,0.0498495252148881,0.5180217699278844,48510.66666666665,2020_09
153,Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,2670111,49187,0.0184213315476397,0.0005155840587401,0.3985717043041884,1376.666666666666,2020_09
154,Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,9388887,691028,0.0736006301918427,0.000979207297592,0.46592675180755444,9193.66666666667,2020_09
155,South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,1331348,168575,0.1266197868626384,0.0174101737487118,0.3333333333333333,23179.0,2020_09
156,Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,758597,71119,0.0937507003059595,0.0261451952310207,0.3333333333333332,19833.66666666667,2020_09
157,Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,54839,0,0.0,0.0,--,0.0,2020_09
158,Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,870662,5612,0.0064456700763327,0.0020118790835785,0.33333333333333326,1751.6666666666663,2020_09
159,Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,1690686,0,0.0,0.0,--,0.0,2020_09
160,Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,909154,0,0.0,0.0,--,0.0,2020_09
161,Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,414313,18,4.344541445718575e-05,0.0,--,0.0,2020_09
162,Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,636582,0,0.0,0.0,--,0.0,2020_09
163,Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,803631,16050,0.0199718527533158,0.0029495294896953,0.34694574551131924,2370.333333333333,2020_09
164,Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,973038,61817,0.0635298929743751,0.000886570377176,0.3333333333333334,862.6666666666667,2020_09
165,North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,351691,20469,0.0582016599799255,0.0099623438378197,0.3596824419121925,3503.666666666667,2020_09
166,Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,590345,711,0.0012043804893748,0.0002772390156038,0.3333333333333333,163.66666666666666,2020_09
167,Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,1349574,383250,0.283978499882185,0.0510240021419104,0.4305863863651048,68860.66666666667,2020_09
168,Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,1995137,105212,0.052734223263866,0.0083486330345568,0.3561399757679424,16656.666666666664,2020_09
169,Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,1489590,947855,0.636319389899234,0.2920047350837031,0.6280917188671743,434967.3333333333,2020_09
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,1201499,151925,0.1264462142706735,0.0290193056063023,0.45188660497507266,34866.66666666667,2020_09
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,1294824,21571,0.016659406992765,0.001594039035421,0.34031327287716406,2063.999999999999,2020_09
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,235576,0,0.0,0.0,--,0.0,2020_09
