Unnamed: 0,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,max_rain,mean_rain,count,sum_rain,month
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,16.131428003311157,9.626870366402002,462,4447.614109277725,2017_02
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,6.136518895626068,6.136518895626068,78,478.6484738588333,2017_02
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,63.70651626586914,63.70651626586914,53,3376.4453620910645,2017_02
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,6.136518895626068,5.570933176304704,93,518.0967853963375,2017_02
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,6.136518895626068,5.476954924955998,443,2426.291031755507,2017_02
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,6.136518895626068,5.970279125363699,112,668.6712620407343,2017_02
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,44.18520338833332,44.18520338833332,89,3932.4831015616655,2017_02
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,58.50411710888147,38.938765715062615,135,5256.7333715334535,2017_02
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,25.02030229568481,23.054451341459732,338,7792.404553413391,2017_02
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,58.50411710888147,33.228210580746335,75,2492.115793555975,2017_02
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,58.50411710888147,52.74213233803,112,5907.11882185936,2017_02
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,58.50411710888147,53.64591423940978,56,3004.171197406948,2017_02
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,58.50411710888147,58.50411710888147,119,6961.989935956895,2017_02
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,64.30074588954449,62.485448055281374,191,11934.720578558745,2017_02
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,58.50411710888147,46.23076249126877,14,647.2306748777628,2017_02
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,59.57995760440826,42.259176035175486,418,17664.335582703352,2017_02
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,44.18520338833332,44.18520338833332,30,1325.5561016499996,2017_02
132,Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,59.57995760440826,59.25440687070478,265,15702.417820736766,2017_02
133,Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,58.50411710888147,52.87308362327265,89,4705.704442471266,2017_02
134,Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,58.50411710888147,58.50411710888147,20,1170.0823421776297,2017_02
135,Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,63.70651626586914,63.70651626586914,5,318.5325813293457,2017_02
136,Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,60.17569446563721,60.17569446563721,48,2888.433334350586,2017_02
137,Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,63.70651626586914,62.57398851862494,159,9949.264174461365,2017_02
138,Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,63.70651626586914,17.463278171286653,268,4680.158549904823,2017_02
139,Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,61.94985580444336,54.825851113455634,35,1918.9047889709475,2017_02
140,Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,104.87905311584473,71.93975841259135,145,10431.264969825745,2017_02
141,Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,63.70651626586914,63.70651626586914,2,127.41303253173828,2017_02
142,Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,60.17569446563721,60.17569446563721,7,421.2298612594605,2017_02
143,Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,56.94888782501221,54.09785074936716,57,3083.577492713928,2017_02
144,Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,104.87905311584473,88.26813179381351,564,49783.226331710815,2017_02
145,Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,104.87905311584473,82.68482540763972,524,43326.84851360321,2017_02
146,Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,56.94888782501221,53.95318405268944,292,15754.329743385317,2017_02
147,Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,97.74898904561996,87.55399481436812,266,23289.36262062192,2017_02
148,Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,66.51214975118637,60.99605521408658,947,57763.26428773999,2017_02
149,Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,54.43558216094971,49.31076326455389,385,18984.643856853247,2017_02
150,Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,39.5697755292058,38.99327245800638,284,11074.089378073812,2017_02
151,Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,33.36760640144348,32.402904908192106,241,7809.100082874298,2017_02
152,Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,43.72672462463379,35.607068768922936,283,10076.800461605191,2017_02
153,Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,33.36760640144348,22.36738093931,784,17536.02665641904,2017_02
154,Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,51.58159351348877,21.02841749185024,2761,58059.4606949985,2017_02
155,South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,20.765262231230736,6.4956030100960325,396,2572.2587919980288,2017_02
156,Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,2.6544263064861298,2.2143867519671607,223,493.8082456886768,2017_02
157,Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,58.50411710888147,58.50411710888147,15,877.5617566332221,2017_02
158,Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,76.26053142547607,66.80068509367653,257,17167.77606907487,2017_02
159,Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,76.26053142547607,66.6561766704988,504,33594.71304193139,2017_02
160,Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,64.30074588954449,56.46414247204314,273,15414.710894867778,2017_02
161,Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,59.57995760440826,38.03387493843382,121,4602.098867550492,2017_02
162,Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,33.19352340698242,30.19799758020848,189,5707.421542659402,2017_02
163,Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,59.57995760440826,32.01143713973938,235,7522.687727838755,2017_02
164,Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,25.02030229568481,24.82289251324215,289,7173.815936326981,2017_02
165,North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,6.136518895626068,5.997681677195371,102,611.7635310739279,2017_02
166,Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,104.87905311584473,69.0850546238786,177,12228.054668426514,2017_02
167,Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,60.17569446563721,36.71422143945068,398,14612.26013290137,2017_02
168,Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,104.87905311584473,53.38469461961226,583,31123.276963233948,2017_02
169,Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,5.93844597786665,4.541697743789039,440,1998.347007267177,2017_02
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,25.02030229568481,6.536703034558079,352,2300.919468164444,2017_02
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,18.170223712921143,4.772064439991588,380,1813.384487196803,2017_02
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,15.505930364131927,1.2924886642790891,68,87.88922917097807,2017_02
173,Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,60.83858172595501,51.931556236387394,326,16929.68733306229,2017_02
174,Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,76.62148424983025,60.96044308649397,174,10607.117097049952,2017_02
175,Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,93.60876308381556,76.5782465613486,359,27491.59051552415,2017_02
176,Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,84.87870842218399,84.29858998238704,354,29841.70085376501,2017_02
177,Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,95.5392093360424,80.4785121344414,291,23419.24703112245,2017_02
178,Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,95.5392093360424,71.00652363138853,598,42461.90113157034,2017_02
179,Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,56.60762166976929,27.847646384922385,2972,82763.20505598933,2017_02
0,Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,387.8875765800476,277.9392343038724,968,269045.17880614847,2022_09
1,Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,284.1263737976551,237.22210233104792,148,35108.87114499509,2022_09
2,Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,284.1263737976551,219.3668412733892,271,59448.41398508847,2022_09
3,Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,258.52722109109163,229.76179465156477,894,205407.04441849887,2022_09
4,Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,189.03278233110905,185.5221507489332,256,47493.6705917269,2022_09
5,Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,340.95463448762894,200.02355469026236,93,18602.1905861944,2022_09
6,Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,189.03278233110905,189.03278233110905,114,21549.73718574643,2022_09
7,Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,221.6687488108873,113.17526052237211,91,10298.948707535865,2022_09
8,Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,189.03278233110905,118.22245892364728,190,22462.267195492983,2022_09
9,Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,340.95463448762894,326.51462555976946,201,65629.43973751366,2022_09
10,Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,340.95463448762894,210.9221653499446,182,38387.83409368992,2022_09
11,Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,189.03278233110905,103.39361873511226,320,33085.95799523592,2022_09
12,Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,221.6687488108873,101.96514112035284,268,27326.657820254564,2022_09
13,Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,185.54043102264404,151.08556011892605,178,26893.229701168835,2022_09
14,Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,185.54043102264404,121.79902367610951,437,53226.173346459866,2022_09
15,Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,211.93837043643,162.29959937640024,488,79202.20449568331,2022_09
16,Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,224.27916234731677,169.54762047823817,435,73753.21490803361,2022_09
17,Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,224.27916234731677,178.44382337677752,174,31049.22526755929,2022_09
18,Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,224.27916234731677,224.27916234731677,250,56069.79058682919,2022_09
19,Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,215.08754539489743,191.59787886702227,212,40618.75031980872,2022_09
20,Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,224.27916234731677,157.44511826512075,458,72109.8641654253,2022_09
21,Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,209.597326785326,102.2440699393099,286,29241.80400264263,2022_09
22,Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,209.597326785326,186.0672536835573,239,44470.0736303702,2022_09
23,Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,187.58524660766125,187.58524660766125,150,28137.786991149187,2022_09
24,Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,224.32079024612904,189.62611014313168,36,6826.5399651527405,2022_09
25,Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,173.12843307852745,153.27335332075552,196,30041.57725086808,2022_09
26,Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,199.20421865582463,172.51302223281837,211,36400.24769112468,2022_09
27,Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,199.20421865582463,158.3337730417789,355,56208.48942983151,2022_09
28,Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,199.20421865582463,198.4087926099997,166,32935.85957325995,2022_09
29,Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,192.19722014665604,165.13693147910325,532,87852.84754688293,2022_09
30,Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,190.11754603683949,174.7715512225977,309,54004.40932778269,2022_09
31,Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,186.82131230831143,186.39895841163053,278,51818.91043843329,2022_09
32,Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,199.20421865582463,180.88910940170288,225,40700.04961538315,2022_09
33,Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,199.20421865582463,191.16752298145244,336,64232.28772176802,2022_09
34,Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,199.20421865582463,195.2424137973069,308,60134.66344957054,2022_09
35,Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,199.20421865582463,166.6048219389998,346,57645.268390893936,2022_09
36,Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,665.7648630514741,293.4725697447648,1121,328982.75068388134,2022_09
37,Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,558.191231906414,377.39233481273135,905,341540.0630055219,2022_09
38,Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,344.9707998931408,251.2783865048664,492,123628.96616039424,2022_09
39,Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,344.9707998931408,229.05667086380936,611,139953.6258977875,2022_09
40,Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,286.96766528487206,260.75821258564446,348,90743.85797980428,2022_09
41,Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,389.9217873811722,270.8908866061332,365,98875.1736112386,2022_09
42,Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,389.9217873811722,363.51542956531046,300,109054.62886959314,2022_09
43,Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,414.2247957289219,205.25080158894167,477,97904.63235792518,2022_09
44,North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,389.9217873811722,274.57554270554897,556,152664.00174428523,2022_09
45,Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,253.62415455281732,180.23355477331648,420,75698.09300479293,2022_09
46,Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,253.62415455281732,200.58480612634463,259,51951.464786723256,2022_09
47,Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,176.93564826250076,171.68933206051588,10,1716.8933206051588,2022_09
48,Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,450.0211556851864,166.65766103357285,143,23832.04552780092,2022_09
49,Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,176.93564826250076,170.6658125165592,361,61610.35831847787,2022_09
50,Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,258.9786086678505,193.87159349950173,684,132608.16995365918,2022_09
51,Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,258.9786086678505,231.19869645973583,777,179641.38714921474,2022_09
52,Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,196.41075421869755,167.7646972492795,293,49155.05629403889,2022_09
53,Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,314.9041274935007,257.2014415150797,781,200874.32582327724,2022_09
54,Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,338.1605411320925,261.0820108587139,860,224530.52933849397,2022_09
55,Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,341.9246197640896,266.3721252900773,812,216294.1657355428,2022_09
56,Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,341.9246197640896,335.07279186547964,1028,344454.83003771305,2022_09
57,Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,243.4325492531061,212.58103982015385,661,140516.0673211217,2022_09
58,Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,243.4325492531061,167.91141002096612,358,60112.284787505865,2022_09
59,Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,285.62652049958706,238.8383795524612,603,144019.54287013412,2022_09
60,Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,401.110265314579,323.7185945787137,322,104237.38745434582,2022_09
61,Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,243.4325492531061,241.93985439174247,362,87582.22728981078,2022_09
62,Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,401.110265314579,306.41554756816373,358,109696.7660294026,2022_09
63,Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,401.110265314579,377.17202996427767,428,161429.62882471085,2022_09
64,Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,240.7502806335688,233.2810161576874,435,101477.24202859402,2022_09
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,247.42787754535675,224.27190519210805,353,79167.98253281415,2022_09
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,247.42787754535675,235.55428706790573,291,68546.29753676057,2022_09
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,264.7908408045769,229.4340844004069,350,80301.92954014242,2022_09
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,253.62415455281732,241.9985102063211,404,97767.39812335372,2022_09
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,286.2748378664255,267.9129777025499,387,103682.3223708868,2022_09
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,285.3975754380226,262.1956139451961,394,103305.07189440729,2022_09
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,286.96766528487206,220.00638747312036,770,169404.91835430264,2022_09
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,286.96766528487206,263.7100466763736,427,112604.18993081152,2022_09
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,286.96766528487206,261.6602285163089,293,76666.44695527852,2022_09
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,286.2748378664255,231.0252341088541,588,135842.83765600622,2022_09
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,215.97637593746185,188.5550761874765,288,54303.86194199324,2022_09
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,258.4175834059715,214.7316662042053,815,175006.30795642734,2022_09
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,234.5276234894991,122.20965642735416,2226,272038.69520729035,2022_09
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,258.4175834059715,135.48717101985056,1422,192662.7571902275,2022_09
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,126.75496251881124,91.16252557056924,1316,119969.88365086912,2022_09
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,164.9112025052309,87.3098933279043,917,80063.17218168825,2022_09
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,158.8158792257309,123.79651544454074,505,62517.240299493074,2022_09
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,191.54633086919785,111.87270017714216,1642,183694.97369086745,2022_09
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,313.0520411133766,154.35588960092645,667,102955.37836381792,2022_09
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,266.9422706067562,207.86101033877785,749,155687.8967437446,2022_09
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,256.3398502469063,151.7774967540507,396,60103.88871460408,2022_09
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,266.9422706067562,237.4822008532252,890,211359.15875937045,2022_09
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,256.3398502469063,176.90313023897954,682,120647.93482298404,2022_09
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,395.4696006476879,375.69087050153365,155,58232.08492773771,2022_09
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,313.0520411133766,313.0520411133766,121,37879.29697471857,2022_09
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,395.4696006476879,354.09532377303367,249,88169.73561948538,2022_09
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,395.4696006476879,321.07514120352766,600,192645.0847221166,2022_09
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,313.0520411133766,283.5588376816568,508,144047.88954228163,2022_09
